leaf_path	block_idx	runnability	label	sc_code	level	block_line	leaf_line	expected_violation	message
16_Concurrency-and-Parallelism/03_wait-pid-for-specific-child.md	1	RUNNABLE	NEUTRAL	SC2034	warning	4	10	0	rc2 appears unused. Verify use (or export if used externally).
16_Concurrency-and-Parallelism/04_Capturing-per-child-exit-status.md	1	RUNNABLE	NEUTRAL	SC2034	warning	21	31	0	statuses appears unused. Verify use (or export if used externally).
16_Concurrency-and-Parallelism/04_Capturing-per-child-exit-status.md	1	RUNNABLE	NEUTRAL	SC2034	warning	22	32	0	rc appears unused. Verify use (or export if used externally).
16_Concurrency-and-Parallelism/04_Capturing-per-child-exit-status.md	2	RUNNABLE	NEUTRAL	SC2154	warning	2	42	0	pids is referenced but not assigned.
16_Concurrency-and-Parallelism/04_Capturing-per-child-exit-status.md	2	RUNNABLE	NEUTRAL	SC2154	warning	3	43	0	statuses is referenced but not assigned.
16_Concurrency-and-Parallelism/04_Capturing-per-child-exit-status.md	2	RUNNABLE	NEUTRAL	SC2154	warning	5	45	0	inputs is referenced but not assigned.
16_Concurrency-and-Parallelism/04_Capturing-per-child-exit-status.md	2	RUNNABLE	NEUTRAL	SC2154	warning	8	48	0	rc is referenced but not assigned.
16_Concurrency-and-Parallelism/04_Capturing-per-child-exit-status.md	3	DESTRUCTIVE	NEUTRAL	SC2154	warning	2	73	0	pids is referenced but not assigned.
16_Concurrency-and-Parallelism/05_Bounded-concurrency-fan-out.md	1	RUNNABLE	NEUTRAL	SC2154	warning	6	16	0	tasks is referenced but not assigned (did you mean 'task'?).
16_Concurrency-and-Parallelism/05_Bounded-concurrency-fan-out.md	3	DESTRUCTIVE	NEUTRAL	SC2154	warning	5	66	0	tasks is referenced but not assigned (did you mean 'task'?).
16_Concurrency-and-Parallelism/05_Bounded-concurrency-fan-out.md	4	RUNNABLE	NEUTRAL	SC2154	warning	1	87	0	tasks is referenced but not assigned.
16_Concurrency-and-Parallelism/06_The-job-table-under-concurrency.md	1	RUNNABLE	NEUTRAL	SC1035	error	3	24	0	You need a space after the [ and before the ].
16_Concurrency-and-Parallelism/06_The-job-table-under-concurrency.md	1	RUNNABLE	NEUTRAL	SC1073	error	3	24	0	Couldn't parse this test expression. Fix to allow more checks.
16_Concurrency-and-Parallelism/06_The-job-table-under-concurrency.md	1	RUNNABLE	NEUTRAL	SC1020	error	3	24	0	You need a space before the ].
16_Concurrency-and-Parallelism/06_The-job-table-under-concurrency.md	1	RUNNABLE	NEUTRAL	SC1072	error	3	24	0	Missing space before ]. Fix any mentioned problems and try again.
16_Concurrency-and-Parallelism/06_The-job-table-under-concurrency.md	3	RUNNABLE	NEUTRAL	SC1035	error	2	66	0	You need a space after the [ and before the ].
16_Concurrency-and-Parallelism/06_The-job-table-under-concurrency.md	3	RUNNABLE	NEUTRAL	SC1073	error	2	66	0	Couldn't parse this test expression. Fix to allow more checks.
16_Concurrency-and-Parallelism/06_The-job-table-under-concurrency.md	3	RUNNABLE	NEUTRAL	SC1020	error	2	66	0	You need a space before the ].
16_Concurrency-and-Parallelism/06_The-job-table-under-concurrency.md	3	RUNNABLE	NEUTRAL	SC1072	error	2	66	0	Missing space before ]. Fix any mentioned problems and try again.
16_Concurrency-and-Parallelism/09_Race-conditions-in-shell.md	4	RUNNABLE	MIXED	SC2154	warning	2	59	0	userdir is referenced but not assigned.
16_Concurrency-and-Parallelism/09_Race-conditions-in-shell.md	5	RUNNABLE	MIXED	SC2188	warning	2	77	0	This redirection doesn't have a command. Move to its command (or use 'true' as no-op).
16_Concurrency-and-Parallelism/09_Race-conditions-in-shell.md	6	ANTIPATTERN	WRONG	SC2154	warning	2	120	1	target is referenced but not assigned.
16_Concurrency-and-Parallelism/10_Locking-primitives.md	2	RUNNABLE	NEUTRAL	SC2120	warning	0	38	0	_audit_main references arguments, but none are ever passed.
16_Concurrency-and-Parallelism/11_Signal-handling-under-concurrency.md	4	DESTRUCTIVE	NEUTRAL	SC2120	warning	0	114	0	_audit_main references arguments, but none are ever passed.
16_Concurrency-and-Parallelism/11_Signal-handling-under-concurrency.md	4	DESTRUCTIVE	NEUTRAL	SC2034	warning	3	117	0	detached_pid appears unused. Verify use (or export if used externally).
17_Coprocesses-and-IPC/01_The-coproc-builtin.md	1	NEEDS_INPUT	NEUTRAL	SC1083	warning	11	46	0	This { is literal. Check expression (missing ;/\\n?) or quote it.
17_Coprocesses-and-IPC/01_The-coproc-builtin.md	1	NEEDS_INPUT	NEUTRAL	SC1083	warning	11	46	0	This } is literal. Check expression (missing ;/\\n?) or quote it.
17_Coprocesses-and-IPC/02_Bidirectional-fd-pairs.md	1	NEEDS_INPUT	NEUTRAL	SC1083	warning	15	25	0	This { is literal. Check expression (missing ;/\\n?) or quote it.
17_Coprocesses-and-IPC/02_Bidirectional-fd-pairs.md	1	NEEDS_INPUT	NEUTRAL	SC1083	warning	15	25	0	This } is literal. Check expression (missing ;/\\n?) or quote it.
17_Coprocesses-and-IPC/02_Bidirectional-fd-pairs.md	2	ANTIPATTERN	WRONG	SC2034	warning	4	49	1	reply appears unused. Verify use (or export if used externally).
17_Coprocesses-and-IPC/03_Multiple-coprocesses.md	1	NEEDS_INPUT	NEUTRAL	SC1083	warning	12	22	0	This { is literal. Check expression (missing ;/\\n?) or quote it.
17_Coprocesses-and-IPC/03_Multiple-coprocesses.md	1	NEEDS_INPUT	NEUTRAL	SC1083	warning	12	22	0	This } is literal. Check expression (missing ;/\\n?) or quote it.
17_Coprocesses-and-IPC/03_Multiple-coprocesses.md	1	NEEDS_INPUT	NEUTRAL	SC1083	warning	12	22	0	This { is literal. Check expression (missing ;/\\n?) or quote it.
17_Coprocesses-and-IPC/03_Multiple-coprocesses.md	1	NEEDS_INPUT	NEUTRAL	SC1083	warning	12	22	0	This } is literal. Check expression (missing ;/\\n?) or quote it.
17_Coprocesses-and-IPC/03_Multiple-coprocesses.md	2	NEEDS_INPUT	NEUTRAL	SC1083	warning	5	37	0	This { is literal. Check expression (missing ;/\\n?) or quote it.
17_Coprocesses-and-IPC/03_Multiple-coprocesses.md	2	NEEDS_INPUT	NEUTRAL	SC1083	warning	5	37	0	This } is literal. Check expression (missing ;/\\n?) or quote it.
17_Coprocesses-and-IPC/03_Multiple-coprocesses.md	3	NEEDS_INPUT	MIXED	SC2034	warning	3	55	0	CHILD appears unused. Verify use (or export if used externally).
17_Coprocesses-and-IPC/03_Multiple-coprocesses.md	3	NEEDS_INPUT	MIXED	SC2034	warning	8	60	0	PARSER appears unused. Verify use (or export if used externally).
17_Coprocesses-and-IPC/03_Multiple-coprocesses.md	3	NEEDS_INPUT	MIXED	SC2034	warning	9	61	0	EMITTER appears unused. Verify use (or export if used externally).
17_Coprocesses-and-IPC/05_Anonymous-pipes.md	4	NEEDS_INPUT	NEUTRAL	SC2034	warning	7	77	0	line appears unused. Verify use (or export if used externally).
18_Readline-History-and-Completion/10__init_completion.md	1	INTERACTIVE	NEUTRAL	SC2034	warning	3	15	0	words appears unused. Verify use (or export if used externally).
18_Readline-History-and-Completion/10__init_completion.md	1	INTERACTIVE	NEUTRAL	SC2034	warning	3	15	0	cword appears unused. Verify use (or export if used externally).
18_Readline-History-and-Completion/11_Dynamic-completion-functions.md	1	INTERACTIVE	NEUTRAL	SC2034	warning	2	8	0	words appears unused. Verify use (or export if used externally).
18_Readline-History-and-Completion/11_Dynamic-completion-functions.md	1	INTERACTIVE	NEUTRAL	SC2034	warning	2	8	0	cword appears unused. Verify use (or export if used externally).
18_Readline-History-and-Completion/11_Dynamic-completion-functions.md	1	INTERACTIVE	NEUTRAL	SC2207	warning	6	12	0	Prefer mapfile or read -a to split command output (or quote to avoid splitting).
18_Readline-History-and-Completion/11_Dynamic-completion-functions.md	1	INTERACTIVE	NEUTRAL	SC2207	warning	9	15	0	Prefer mapfile or read -a to split command output (or quote to avoid splitting).
18_Readline-History-and-Completion/16_Terminal-capability-detection.md	1	INTERACTIVE	NEUTRAL	SC2034	warning	5	20	0	RED appears unused. Verify use (or export if used externally).
19_Performance/01_The-Bash-cost-model.md	1	RUNNABLE	NEUTRAL	SC2034	warning	10	29	0	x appears unused. Verify use (or export if used externally).
19_Performance/06_EPOCHREALTIME-for-sub-second-timing.md	2	ANTIPATTERN	WRONG	SC2034	warning	2	30	1	delta appears unused. Verify use (or export if used externally).
19_Performance/06_EPOCHREALTIME-for-sub-second-timing.md	2	ANTIPATTERN	WRONG	SC2154	warning	2	30	1	end is referenced but not assigned.
19_Performance/06_EPOCHREALTIME-for-sub-second-timing.md	2	ANTIPATTERN	WRONG	SC2154	warning	2	30	1	start is referenced but not assigned.
20_Security/01_Threat-model.md	3	RUNNABLE	NEUTRAL	SC2154	warning	2	38	0	f is referenced but not assigned.
20_Security/01_Threat-model.md	3	RUNNABLE	NEUTRAL	SC2154	warning	2	38	0	payload is referenced but not assigned.
20_Security/01_Threat-model.md	4	RUNNABLE	NEUTRAL	SC2154	warning	2	47	0	secret is referenced but not assigned.
20_Security/01_Threat-model.md	6	RUNNABLE	NEUTRAL	SC2034	warning	2	66	0	out appears unused. Verify use (or export if used externally).
20_Security/01_Threat-model.md	7	DESTRUCTIVE	NEUTRAL	SC2120	warning	0	74	0	_audit_main references arguments, but none are ever passed.
20_Security/01_Threat-model.md	8	RUNNABLE	NEUTRAL	SC2154	warning	2	85	0	user_dir is referenced but not assigned.
20_Security/04_eval-avoidance.md	1	ANTIPATTERN	WRONG	SC2120	warning	0	13	1	_audit_main references arguments, but none are ever passed.
20_Security/04_eval-avoidance.md	2	RUNNABLE	NEUTRAL	SC2120	warning	0	26	0	_audit_main references arguments, but none are ever passed.
20_Security/04_eval-avoidance.md	2	RUNNABLE	NEUTRAL	SC2034	warning	5	31	0	ref appears unused. Verify use (or export if used externally).
20_Security/04_eval-avoidance.md	3	RUNNABLE	NEUTRAL	SC2154	warning	3	46	0	key is referenced but not assigned.
20_Security/04_eval-avoidance.md	3	RUNNABLE	NEUTRAL	SC2154	warning	3	46	0	value is referenced but not assigned.
20_Security/04_eval-avoidance.md	5	NEEDS_INPUT	MIXED	SC2154	warning	3	77	0	key is referenced but not assigned.
20_Security/04_eval-avoidance.md	7	RUNNABLE	NEUTRAL	SC2154	warning	2	114	0	key is referenced but not assigned.
20_Security/04_eval-avoidance.md	7	RUNNABLE	NEUTRAL	SC2154	warning	3	115	0	value is referenced but not assigned.
20_Security/05_Command-injection-vectors.md	1	ANTIPATTERN	WRONG	SC2154	warning	3	15	1	logfile is referenced but not assigned.
20_Security/05_Command-injection-vectors.md	2	RUNNABLE	NEUTRAL	SC2154	warning	2	26	0	logfile is referenced but not assigned.
20_Security/05_Command-injection-vectors.md	3	ANTIPATTERN	WRONG	SC2154	warning	3	38	1	user_cmd is referenced but not assigned.
20_Security/05_Command-injection-vectors.md	5	ANTIPATTERN	WRONG	SC2154	warning	3	68	1	cfg_line is referenced but not assigned.
20_Security/05_Command-injection-vectors.md	6	RUNNABLE	NEUTRAL	SC2154	warning	2	77	0	cfg_line is referenced but not assigned.
20_Security/05_Command-injection-vectors.md	6	RUNNABLE	NEUTRAL	SC2034	warning	5	80	0	cfg appears unused. Verify use (or export if used externally).
20_Security/05_Command-injection-vectors.md	7	NETWORK	MIXED	SC2154	warning	2	92	0	remote_path is referenced but not assigned.
20_Security/06_Input-validation.md	3	RUNNABLE	NEUTRAL	SC2154	warning	2	67	0	name is referenced but not assigned.
20_Security/06_Input-validation.md	4	RUNNABLE	NEUTRAL	SC2154	warning	2	89	0	raw is referenced but not assigned.
20_Security/06_Input-validation.md	5	RUNNABLE	NEUTRAL	SC2154	warning	2	104	0	uid is referenced but not assigned.
20_Security/07_Quoting-under-set-u.md	1	RUNNABLE	RIGHT	SC2034	warning	12	24	0	verbose appears unused. Verify use (or export if used externally).
20_Security/07_Quoting-under-set-u.md	1	RUNNABLE	RIGHT	SC2034	warning	13	25	0	mode appears unused. Verify use (or export if used externally).
20_Security/09_Secrets-handling.md	5	ANTIPATTERN	WRONG	SC2154	warning	2	85	1	user is referenced but not assigned.
20_Security/09_Secrets-handling.md	6	NEEDS_INPUT	NEUTRAL	SC2034	warning	2	96	0	PASSPHRASE appears unused. Verify use (or export if used externally).
20_Security/09_Secrets-handling.md	7	RUNNABLE	NEUTRAL	SC2034	warning	6	109	0	TOKEN appears unused. Verify use (or export if used externally).
20_Security/11_Privilege-drop.md	3	DESTRUCTIVE	NEUTRAL	SC2154	warning	6	71	0	results is referenced but not assigned.
20_Security/11_Privilege-drop.md	4	RUNNABLE	NEUTRAL	SC2120	warning	0	88	0	_audit_main references arguments, but none are ever passed.
20_Security/13_Symlink-races.md	1	DESTRUCTIVE	NEUTRAL	SC2154	warning	8	27	0	payload is referenced but not assigned.
20_Security/13_Symlink-races.md	2	RUNNABLE	NEUTRAL	SC2154	warning	2	60	0	f is referenced but not assigned.
20_Security/13_Symlink-races.md	2	RUNNABLE	NEUTRAL	SC2154	warning	2	60	0	payload is referenced but not assigned.
20_Security/13_Symlink-races.md	3	RUNNABLE	NEUTRAL	SC2154	warning	2	80	0	dir is referenced but not assigned.
21_Static-Analysis-Formatting-and-Testing/02_ShellCheck-directives.md	1	NEEDS_INPUT	NEUTRAL	SC1073	error	1	7	0	Couldn't parse this shellcheck directive. Fix to allow more checks.
21_Static-Analysis-Formatting-and-Testing/02_ShellCheck-directives.md	1	NEEDS_INPUT	NEUTRAL	SC1072	error	1	7	0	Expected '=' after directive key. Fix any mentioned problems and try again.
21_Static-Analysis-Formatting-and-Testing/02_ShellCheck-directives.md	2	RUNNABLE	NEUTRAL	SC1073	error	2	37	0	Couldn't parse this shellcheck directive. Fix to allow more checks.
21_Static-Analysis-Formatting-and-Testing/02_ShellCheck-directives.md	2	RUNNABLE	NEUTRAL	SC1072	error	2	37	0	Expected '=' after directive key. Fix any mentioned problems and try again.
21_Static-Analysis-Formatting-and-Testing/03_Source-path-management.md	1	RUNNABLE	NEUTRAL	SC2034	warning	9	21	0	SCRIPT_NAME appears unused. Verify use (or export if used externally).
21_Static-Analysis-Formatting-and-Testing/05_bcscheck.md	1	RUNNABLE	NEUTRAL	SC1073	error	3	17	0	Couldn't parse this brace group. Fix to allow more checks.
21_Static-Analysis-Formatting-and-Testing/05_bcscheck.md	1	RUNNABLE	NEUTRAL	SC1083	warning	5	19	0	This { is literal. Check expression (missing ;/\\n?) or quote it.
21_Static-Analysis-Formatting-and-Testing/05_bcscheck.md	1	RUNNABLE	NEUTRAL	SC1083	warning	5	19	0	This } is literal. Check expression (missing ;/\\n?) or quote it.
21_Static-Analysis-Formatting-and-Testing/05_bcscheck.md	1	RUNNABLE	NEUTRAL	SC1056	error	15	29	0	Expected a '}'. If you have one, try a ; or \\n in front of it.
21_Static-Analysis-Formatting-and-Testing/05_bcscheck.md	1	RUNNABLE	NEUTRAL	SC1072	error	15	29	0	Missing '}'. Fix any mentioned problems and try again.
21_Static-Analysis-Formatting-and-Testing/05_bcscheck.md	1	RUNNABLE	NEUTRAL	SC1141	error	15	29	0	Unexpected tokens after compound command. Bad redirection or missing ;/&&/||/|?
21_Static-Analysis-Formatting-and-Testing/05_bcscheck.md	2	RUNNABLE	NEUTRAL	SC2120	warning	0	47	0	_audit_main references arguments, but none are ever passed.
21_Static-Analysis-Formatting-and-Testing/13_Coverage-with-kcov.md	1	DESTRUCTIVE	NEUTRAL	SC1128	error	2	15	0	The shebang must be on the first line. Delete blanks and move comments.
22_Idioms-Patterns-and-Anti-Patterns/02_Self-locating-script-directory.md	1	RUNNABLE	NEUTRAL	SC2034	warning	2	8	0	SCRIPT_DIR appears unused. Verify use (or export if used externally).
22_Idioms-Patterns-and-Anti-Patterns/02_Self-locating-script-directory.md	1	RUNNABLE	NEUTRAL	SC2034	warning	3	9	0	SCRIPT_NAME appears unused. Verify use (or export if used externally).
22_Idioms-Patterns-and-Anti-Patterns/03_Argument-parsing-skeleton.md	1	RUNNABLE	NEUTRAL	SC2034	warning	62	73	0	VERBOSE appears unused. Verify use (or export if used externally).
22_Idioms-Patterns-and-Anti-Patterns/03_Argument-parsing-skeleton.md	1	RUNNABLE	NEUTRAL	SC2034	warning	62	73	0	DEBUG appears unused. Verify use (or export if used externally).
22_Idioms-Patterns-and-Anti-Patterns/03_Argument-parsing-skeleton.md	2	RUNNABLE	MIXED	SC2120	warning	0	112	0	_audit_main references arguments, but none are ever passed.
22_Idioms-Patterns-and-Anti-Patterns/03_Argument-parsing-skeleton.md	2	RUNNABLE	MIXED	SC2034	warning	8	120	0	VERBOSE appears unused. Verify use (or export if used externally).
22_Idioms-Patterns-and-Anti-Patterns/04_Default-value-patterns.md	1	RUNNABLE	NEUTRAL	SC2034	warning	2	29	0	log_level appears unused. Verify use (or export if used externally).
22_Idioms-Patterns-and-Anti-Patterns/04_Default-value-patterns.md	1	RUNNABLE	NEUTRAL	SC2034	warning	8	35	0	flag appears unused. Verify use (or export if used externally).
22_Idioms-Patterns-and-Anti-Patterns/05_Lazy-initialisation.md	1	RUNNABLE	NEUTRAL	SC1090	warning	3	9	0	ShellCheck can't follow non-constant source. Use a directive to specify location.
22_Idioms-Patterns-and-Anti-Patterns/05_Lazy-initialisation.md	1	RUNNABLE	NEUTRAL	SC2154	warning	3	9	0	config_file is referenced but not assigned.
22_Idioms-Patterns-and-Anti-Patterns/07_Iterating-an-associative-array-deterministically.md	1	RUNNABLE	NEUTRAL	SC2154	warning	1	7	0	by_id is referenced but not assigned.
22_Idioms-Patterns-and-Anti-Patterns/08_Building-structured-output.md	1	RUNNABLE	NEUTRAL	SC2154	warning	3	22	0	names is referenced but not assigned.
22_Idioms-Patterns-and-Anti-Patterns/08_Building-structured-output.md	1	RUNNABLE	NEUTRAL	SC2154	warning	4	23	0	emails is referenced but not assigned.
22_Idioms-Patterns-and-Anti-Patterns/08_Building-structured-output.md	1	RUNNABLE	NEUTRAL	SC2154	warning	4	23	0	roles is referenced but not assigned.
22_Idioms-Patterns-and-Anti-Patterns/09_Reading-config-files-safely.md	1	NEEDS_INPUT	NEUTRAL	SC2034	warning	2	8	0	line appears unused. Verify use (or export if used externally).
22_Idioms-Patterns-and-Anti-Patterns/10_Atomic-file-write.md	2	RUNNABLE	MIXED	SC2154	warning	4	75	0	payload is referenced but not assigned.
22_Idioms-Patterns-and-Anti-Patterns/15_Stack-trace-error-reporter.md	3	RUNNABLE	MIXED	SC2064	warning	3	106	0	Use single quotes, otherwise this expands now rather than when signalled.
22_Idioms-Patterns-and-Anti-Patterns/15_Stack-trace-error-reporter.md	3	RUNNABLE	MIXED	SC2064	warning	3	106	0	Use single quotes, otherwise this expands now rather than when signalled.
22_Idioms-Patterns-and-Anti-Patterns/16_Self-test-mode-dual-purpose-script.md	1	RUNNABLE	NEUTRAL	SC2120	warning	0	6	0	_audit_main references arguments, but none are ever passed.
23_POSIX-Conformance-and-Portability/05_Bash-vs-zsh.md	3	RUNNABLE	NEUTRAL	SC1087	error	3	58	0	Use braces when expanding arrays, e.g. ${array[idx]} (or ${var}[.. to quiet).
23_POSIX-Conformance-and-Portability/05_Bash-vs-zsh.md	3	RUNNABLE	NEUTRAL	SC2128	warning	3	58	0	Expanding an array without an index only gives the first element.
23_POSIX-Conformance-and-Portability/05_Bash-vs-zsh.md	3	RUNNABLE	NEUTRAL	SC1087	error	4	59	0	Use braces when expanding arrays, e.g. ${array[idx]} (or ${var}[.. to quiet).
23_POSIX-Conformance-and-Portability/05_Bash-vs-zsh.md	3	RUNNABLE	NEUTRAL	SC2128	warning	4	59	0	Expanding an array without an index only gives the first element.
23_POSIX-Conformance-and-Portability/12_Targeting-multiple-Bash-versions.md	2	RUNNABLE	NEUTRAL	SC2034	warning	7	43	0	dst appears unused. Verify use (or export if used externally).
24_Bash-Internals/01_The-execution-pipeline.md	2	RUNNABLE	NEUTRAL	SC1073	error	0	58	0	Couldn't parse this brace group. Fix to allow more checks.
24_Bash-Internals/01_The-execution-pipeline.md	2	RUNNABLE	NEUTRAL	SC1056	error	2	60	0	Expected a '}'. If you have one, try a ; or \\n in front of it.
24_Bash-Internals/01_The-execution-pipeline.md	2	RUNNABLE	NEUTRAL	SC1072	error	2	60	0	Missing '}'. Fix any mentioned problems and try again.
24_Bash-Internals/01_The-execution-pipeline.md	2	RUNNABLE	NEUTRAL	SC1133	error	2	60	0	Unexpected start of line. If breaking lines, |/||/&& should be at the end of the previous one.
24_Bash-Internals/08_Subshell-forking.md	3	NEEDS_INPUT	MIXED	SC2034	warning	11	94	0	line appears unused. Verify use (or export if used externally).
25_Bash-5.3-and-the-Future/01_No-fork-command-substitution-cmd.md	2	RUNNABLE	MIXED	SC2154	warning	2	88	0	cmd is referenced but not assigned.
25_Bash-5.3-and-the-Future/01_No-fork-command-substitution-cmd.md	2	RUNNABLE	MIXED	SC2034	warning	6	92	0	result appears unused. Verify use (or export if used externally).
